[0.0289, 0.0069, 0.0026, 0.0124, -0.0062, 0.0031], 72
[0.0289, 0.0124, 0.0056, 0.0308, -0.02, -0.002], 60
[0.0585, 0.0193, 0.0123, 0.0615, -0.0476, -0.002], 60
[0.0932, 0.0266, 0.0123, 0.0845, -0.0676, -0.002], 60
[0.1307, 0.0266, 0.0189, 0.1121, -0.0906, -0.002], 60
[0.1307, 0.0339, 0.0271, 0.132, -0.1105, -0.002], 60
[0.169, 0.0417, 0.0347, 0.1566, -0.132, -0.002], 60
[0.2073, 0.0495, 0.0347, 0.1734, -0.1458, -0.002], 60
[0.2455, 0.0573, 0.0424, 0.201, -0.1673, -0.002], 61
[0.2824, 0.0573, 0.0501, 0.2302, -0.1903, -0.002], 60
[0.2824, 0.0647, 0.0577, 0.2486, -0.2072, -0.002], 60
[0.3214, 0.072, 0.0654, 0.2685, -0.2241, -0.002], 60
[0.3589, 0.0798, 0.0654, 0.29, -0.2425, -0.002], 60
[0.3979, 0.0798, 0.073, 0.31, -0.2563, -0.002], 60
[0.3979, 0.0881, 0.0807, 0.3345, -0.2793, -0.002], 60
[0.4355, 0.0949, 0.0889, 0.3529, -0.2931, -0.002], 60
[0.4738, 0.1027, 0.0889, 0.3744, -0.3146, -0.0122], 60
[0.512, 0.1027, 0.0965, 0.3943, -0.3299, -0.002], 60
[0.512, 0.1105, 0.1042, 0.4143, -0.3498, -0.002], 63
[0.5496, 0.1183, 0.1114, 0.4327, -0.3667, -0.002], 60
[0.5879, 0.1257, 0.1114, 0.4526, -0.3821, 0.0031], 60
[0.6262, 0.1257, 0.119, 0.4787, -0.4035, -0.002], 60
[0.6262, 0.1335, 0.1267, 0.4986, -0.4189, -0.002], 60
[0.6652, 0.1413, 0.1349, 0.5155, -0.4327, 0.0031], 60
[0.7042, 0.1413, 0.1349, 0.5416, -0.4557, 0.0031], 60
[0.7424, 0.1491, 0.1425, 0.56, -0.4695, -0.002], 60
[0.7424, 0.1564, 0.1502, 0.5845, -0.4879, 0.0031], 60
[0.7807, 0.1646, 0.1584, 0.6014, -0.5002, -0.002], 60
[0.8197, 0.1724, 0.1584, 0.6214, -0.517, -0.002], 60
[0.858, 0.1724, 0.166, 0.6367, -0.5309, -0.002], 60
[0.858, 0.1802, 0.1737, 0.6628, -0.5523, 0.0031], 60
[0.8955, 0.1862, 0.1813, 0.6812, -0.5692, -0.002], 60
[0.9338, 0.1954, 0.1813, 0.7057, -0.5876, -0.002], 60
[0.9728, 0.2032, 0.189, 0.7272, -0.6075, -0.002], 60
[1.0118, 0.2032, 0.1967, 0.7533, -0.6275, -0.002], 60
[1.0118, 0.211, 0.2043, 0.7717, -0.6444, -0.002], 60
[1.0501, 0.2183, 0.212, 0.7932, -0.6612, -0.002], 60
[1.0884, 0.2261, 0.212, 0.8131, -0.6781, -0.0071], 60
[1.1266, 0.2261, 0.2197, 0.833, -0.6981, -0.002], 60
[1.1266, 0.2344, 0.2278, 0.8515, -0.7134, -0.002], 60
[1.1642, 0.2417, 0.2355, 0.8775, -0.7333, -0.002], 60
[1.2032, 0.2495, 0.2355, 0.8975, -0.7456, -0.002], 60
[1.2415, 0.2495, 0.2432, 0.9174, -0.7686, -0.002], 60
[1.2415, 0.2573, 0.2508, 0.9343, -0.784, -0.002], 60
