[0.000, 0.001, -0.000, -0.000, 0.000, 0.000]
[0.000, 0.002, -0.001, -0.000, 0.000, 0.000]
[0.000, 0.002, -0.002, -0.000, 0.000, 0.000]
[0.000, 0.003, -0.004, -0.000, 0.000, 0.000]
[0.000, 0.004, -0.006, -0.000, 0.000, 0.000]
[0.000, 0.005, -0.009, -0.000, 0.000, 0.000]
[0.000, 0.007, -0.012, -0.000, 0.000, 0.000]
[0.000, 0.008, -0.016, -0.000, 0.000, 0.000]
[0.000, 0.010, -0.021, -0.000, 0.000, 0.000]
[0.000, 0.012, -0.026, -0.000, 0.000, 0.000]
[0.000, 0.015, -0.031, -0.000, 0.000, 0.000]
[0.000, 0.017, -0.037, -0.000, 0.000, 0.000]
[0.000, 0.020, -0.043, -0.000, 0.000, 0.000]
[0.000, 0.022, -0.049, -0.000, 0.000, 0.000]
[0.000, 0.025, -0.055, -0.000, 0.000, 0.000]
[0.000, 0.027, -0.061, -0.000, 0.000, 0.000]
[0.000, 0.030, -0.067, -0.000, 0.000, 0.000]
[0.000, 0.032, -0.074, -0.000, 0.000, 0.000]
[0.000, 0.035, -0.080, -0.000, 0.000, 0.000]
[0.000, 0.038, -0.087, -0.000, 0.000, 0.000]
[0.000, 0.041, -0.095, -0.000, 0.000, 0.000]
[0.000, 0.044, -0.103, -0.000, 0.000, 0.000]
[0.000, 0.048, -0.113, -0.000, 0.000, 0.000]
[0.000, 0.052, -0.123, -0.000, 0.000, 0.000]
[0.000, 0.057, -0.134, -0.000, 0.000, 0.000]
[0.000, 0.061, -0.145, -0.000, -0.000, 0.000]
[0.000, 0.066, -0.156, -0.000, -0.000, 0.000]
[0.000, 0.070, -0.167, -0.000, -0.000, 0.000]
[0.000, 0.074, -0.178, -0.000, 0.000, 0.000]
[0.000, 0.079, -0.189, -0.000, 0.000, 0.000]
[0.000, 0.084, -0.202, -0.000, 0.000, 0.000]
[0.000, 0.089, -0.214, -0.000, -0.000, 0.000]
[0.000, 0.094, -0.227, -0.000, -0.000, 0.000]
[0.000, 0.099, -0.239, -0.000, -0.000, 0.000]
[0.000, 0.104, -0.251, -0.000, -0.000, 0.000]
[0.000, 0.109, -0.263, -0.000, -0.000, 0.000]
[0.000, 0.114, -0.275, -0.000, -0.000, 0.000]
[0.000, 0.119, -0.287, -0.000, -0.000, 0.000]
[0.000, 0.124, -0.299, -0.000, -0.000, 0.000]
[0.000, 0.129, -0.311, -0.000, -0.000, 0.000]
[0.000, 0.134, -0.323, -0.000, -0.000, 0.000]
[0.000, 0.138, -0.335, -0.000, -0.000, 0.000]
[0.000, 0.143, -0.347, -0.000, -0.000, 0.000]
[0.000, 0.148, -0.359, -0.000, -0.000, 0.000]
[0.000, 0.153, -0.371, -0.000, -0.000, 0.000]
[0.000, 0.158, -0.383, -0.000, -0.000, 0.000]
[0.000, 0.163, -0.395, -0.000, -0.000, 0.000]
[0.000, 0.168, -0.407, -0.000, -0.000, 0.000]
[0.000, 0.173, -0.419, -0.000, -0.000, 0.000]
[0.000, 0.178, -0.431, -0.000, -0.000, 0.000]
[0.000, 0.182, -0.443, -0.000, -0.000, 0.000]
[0.000, 0.187, -0.455, -0.000, -0.000, 0.000]
[0.000, 0.192, -0.467, -0.000, -0.000, 0.000]
[0.000, 0.197, -0.479, -0.000, -0.000, 0.000]
[0.000, 0.202, -0.491, -0.000, -0.000, 0.000]
[0.000, 0.207, -0.503, -0.000, -0.000, 0.000]
[0.000, 0.212, -0.515, -0.000, -0.000, 0.000]
[-0.000, 0.217, -0.527, -0.000, -0.000, 0.000]
[-0.000, 0.222, -0.539, -0.000, -0.000, 0.000]
[-0.000, 0.226, -0.551, -0.000, -0.000, 0.000]
[-0.000, 0.231, -0.563, -0.000, -0.000, 0.000]
[-0.000, 0.236, -0.575, -0.000, -0.000, 0.000]
[-0.000, 0.241, -0.587, -0.000, -0.000, 0.000]
[-0.000, 0.246, -0.599, -0.000, -0.000, 0.000]
[-0.000, 0.251, -0.611, -0.000, -0.000, 0.000]
[-0.000, 0.256, -0.623, -0.000, -0.000, 0.000]
[-0.000, 0.261, -0.635, -0.000, -0.000, 0.000]
[-0.000, 0.266, -0.647, -0.000, -0.000, 0.000]
[-0.000, 0.270, -0.659, -0.000, -0.000, 0.000]
[-0.000, 0.275, -0.671, -0.000, -0.000, 0.000]
[-0.000, 0.280, -0.683, -0.000, -0.000, 0.000]
[-0.000, 0.285, -0.695, -0.000, -0.000, 0.000]
[-0.000, 0.290, -0.707, -0.000, -0.000, 0.000]
[-0.000, 0.295, -0.719, -0.000, -0.000, 0.000]
[-0.000, 0.300, -0.731, -0.000, -0.000, 0.000]
[-0.000, 0.305, -0.743, -0.000, -0.000, 0.000]
[-0.000, 0.310, -0.755, -0.000, -0.000, 0.000]
[-0.000, 0.315, -0.767, -0.000, -0.000, 0.000]
[-0.000, 0.319, -0.779, -0.000, -0.000, 0.000]
[-0.000, 0.324, -0.791, -0.000, -0.000, 0.000]
[-0.000, 0.329, -0.803, -0.000, -0.000, 0.000]
[-0.000, 0.334, -0.815, -0.000, -0.000, 0.000]
[-0.000, 0.339, -0.827, -0.000, -0.000, 0.000]
[-0.000, 0.344, -0.839, -0.000, -0.000, 0.000]
[-0.000, 0.349, -0.851, -0.000, -0.000, 0.000]
[-0.000, 0.354, -0.863, -0.000, -0.000, 0.000]
[-0.000, 0.359, -0.875, -0.000, -0.000, 0.000]
[-0.000, 0.364, -0.887, -0.000, -0.000, 0.000]
[-0.000, 0.368, -0.899, -0.000, -0.000, 0.000]
[-0.000, 0.373, -0.911, -0.000, -0.000, 0.000]
[-0.000, 0.378, -0.923, -0.000, -0.000, 0.000]
[-0.000, 0.383, -0.935, -0.000, -0.000, -0.000]
[-0.000, 0.388, -0.947, -0.000, -0.000, -0.000]
[-0.000, 0.393, -0.959, -0.000, -0.000, -0.000]
[-0.000, 0.398, -0.971, -0.000, -0.000, -0.000]
[-0.000, 0.403, -0.983, -0.000, -0.000, -0.000]
[-0.000, 0.408, -0.995, -0.000, -0.000, -0.000]
[-0.000, 0.413, -1.007, -0.000, -0.000, -0.000]
[-0.000, 0.417, -1.019, -0.000, -0.000, -0.000]
[-0.000, 0.423, -1.031, -0.000, -0.000, -0.000]
[-0.000, 0.428, -1.043, -0.000, -0.000, -0.000]
[-0.000, 0.433, -1.056, -0.000, -0.000, -0.000]
[-0.000, 0.438, -1.068, -0.000, -0.000, -0.000]
[-0.000, 0.442, -1.079, -0.000, -0.000, -0.000]
[-0.000, 0.447, -1.090, -0.000, -0.000, -0.000]
[-0.000, 0.451, -1.100, -0.000, -0.000, -0.000]
[-0.000, 0.455, -1.111, -0.000, -0.000, -0.000]
[-0.000, 0.460, -1.122, -0.000, -0.000, -0.000]
[-0.000, 0.464, -1.133, -0.000, -0.000, -0.000]
[-0.000, 0.468, -1.143, -0.000, -0.000, -0.000]
[-0.000, 0.472, -1.152, -0.000, -0.000, -0.000]
[-0.000, 0.475, -1.160, -0.000, -0.000, -0.000]
[-0.000, 0.478, -1.167, -0.000, -0.000, -0.000]
[-0.000, 0.481, -1.174, -0.000, -0.000, -0.000]
[-0.000, 0.484, -1.180, -0.000, -0.000, -0.000]
[-0.000, 0.486, -1.186, -0.000, -0.000, -0.000]
[-0.000, 0.489, -1.192, -0.000, -0.000, -0.000]
[-0.000, 0.491, -1.198, -0.000, -0.000, -0.000]
[-0.000, 0.493, -1.203, -0.000, -0.000, -0.000]
[-0.000, 0.495, -1.209, -0.000, -0.000, -0.000]
[-0.000, 0.498, -1.214, -0.000, -0.000, -0.000]
[-0.000, 0.500, -1.219, -0.000, -0.000, -0.000]
[-0.000, 0.502, -1.224, -0.000, -0.000, -0.000]
[-0.000, 0.504, -1.229, -0.000, -0.000, -0.000]
[-0.000, 0.505, -1.233, -0.000, -0.000, -0.000]
[-0.000, 0.507, -1.237, -0.000, -0.000, -0.000]
[-0.000, 0.508, -1.240, -0.000, -0.000, -0.000]
[-0.000, 0.509, -1.243, -0.000, -0.000, -0.000]
[-0.000, 0.510, -1.245, -0.000, -0.000, -0.000]
[-0.000, 0.511, -1.247, -0.000, -0.000, -0.000]
[-0.000, 0.512, -1.248, -0.000, -0.000, -0.000]
[-0.000, 0.512, -1.249, -0.000, -0.000, -0.000]
[-0.000, 0.512, -1.250, -0.000, -0.000, -0.000]
[-0.000, 0.512, -1.249, -0.000, -0.000, -0.000]
[-0.000, 0.512, -1.249, -0.000, -0.000, -0.000]
[-0.000, 0.512, -1.249, -0.000, -0.000, -0.000]
[-0.000, 0.512, -1.249, -0.000, -0.000, -0.000]
[-0.000, 0.512, -1.249, -0.000, -0.000, -0.000]
[-0.000, 0.512, -1.249, -0.000, -0.000, -0.000]
[-0.000, 0.512, -1.248, -0.000, -0.000, -0.000]
[-0.000, 0.512, -1.246, -0.000, -0.000, -0.000]
[-0.000, 0.511, -1.244, -0.000, -0.000, -0.000]
[-0.000, 0.511, -1.241, -0.000, -0.000, -0.000]
[-0.000, 0.511, -1.238, -0.000, -0.000, -0.000]
[-0.000, 0.510, -1.234, -0.000, -0.000, -0.000]
[-0.000, 0.509, -1.229, -0.000, -0.000, -0.000]
[-0.000, 0.508, -1.224, -0.000, -0.000, -0.000]
[-0.000, 0.507, -1.219, -0.000, -0.000, -0.000]
[-0.000, 0.506, -1.213, -0.000, -0.000, -0.000]
[-0.000, 0.505, -1.207, -0.000, -0.000, -0.000]
[-0.000, 0.503, -1.201, -0.000, -0.000, -0.000]
[-0.000, 0.501, -1.195, -0.000, -0.000, -0.000]
[-0.000, 0.499, -1.189, -0.000, -0.000, -0.000]
[-0.000, 0.496, -1.183, -0.000, -0.000, -0.000]
[-0.000, 0.494, -1.176, -0.000, -0.000, -0.000]
[-0.000, 0.491, -1.170, -0.000, -0.000, -0.000]
[-0.000, 0.488, -1.163, -0.000, -0.000, -0.000]
[-0.000, 0.485, -1.155, -0.000, -0.000, -0.000]
[-0.000, 0.481, -1.147, -0.000, -0.000, -0.000]
[-0.000, 0.477, -1.137, -0.000, -0.000, -0.000]
[-0.000, 0.473, -1.127, -0.000, -0.000, -0.000]
