[0.0007, -0.0028, 0.0015, -0.0214, -0.0216, -0.002], 279
[0.0022, -0.0073, 0.0077, -0.0521, -0.0461, -0.002], 60
[0.0043, -0.0197, 0.0199, -0.0919, -0.0722, -0.002], 60
[0.0094, -0.0197, 0.0363, -0.1318, -0.1059, -0.0071], 60
[0.0094, -0.0349, 0.0552, -0.1702, -0.1443, -0.0071], 60
[0.0108, -0.0504, 0.0552, -0.2208, -0.1826, -0.0071], 60
[0.013, -0.0674, 0.0746, -0.2576, -0.2118, -0.0071], 60
[0.0159, -0.0674, 0.0935, -0.3021, -0.2517, -0.0071], 60
[0.0159, -0.0839, 0.1129, -0.3358, -0.2808, -0.0071], 60
[0.0181, -0.1009, 0.1129, -0.3727, -0.3146, -0.0071], 60
[0.0209, -0.1174, 0.1323, -0.4172, -0.3544, -0.0071], 60
[0.0246, -0.1174, 0.1517, -0.4478, -0.379, -0.0071], 60
[0.0246, -0.1348, 0.1716, -0.4862, -0.4127, -0.0071], 60
[0.026, -0.1518, 0.1716, -0.4954, -0.4219, -0.002], 60
[0.0303, -0.1688, 0.191, -0.546, -0.4695, -0.0071], 60
[0.0325, -0.1688, 0.2105, -0.5936, -0.5048, -0.002], 60
[0.0325, -0.1862, 0.2299, -0.6334, -0.5401, -0.0071], 60
[0.0347, -0.2036, 0.2299, -0.681, -0.5845, -0.0071], 60
[0.0376, -0.2206, 0.2498, -0.7147, -0.6137, -0.0122], 60
[0.0404, -0.2206, 0.2692, -0.7531, -0.6444, -0.0071], 60
[0.0433, -0.2376, 0.2886, -0.796, -0.6842, -0.0071], 61
[0.0433, -0.2545, 0.3075, -0.8421, -0.7211, -0.0071], 60
[0.0462, -0.2715, 0.3075, -0.8758, -0.7441, -0.002], 60
[0.0484, -0.288, 0.3269, -0.9172, -0.784, -0.0071], 60
[0.0506, -0.288, 0.3463, -0.9571, -0.8223, -0.002], 60
[0.0506, -0.305, 0.3652, -0.9801, -0.8422, -0.0071], 60
[0.0534, -0.322, 0.3652, -1.0154, -0.8714, -0.002], 60
